timestamp,phase,round,episode,opponent,epsilon,outcome,p1_moves,p2_moves
2025-11-27T08:26:56.879283+00:00,train,1,1532,self,1.0,0,95,
2025-11-27T08:26:56.879401+00:00,train,1,1533,self,1.0,0,97,
2025-11-27T08:26:56.879521+00:00,train,1,1534,self,1.0,0,99,
2025-11-27T08:26:56.879638+00:00,train,1,1535,self,1.0,0,94,
2025-11-27T08:26:56.879778+00:00,train,1,1536,self,1.0,0,100,
2025-11-27T08:26:56.879899+00:00,train,1,1537,self,1.0,0,77,
2025-11-27T08:26:56.880020+00:00,train,1,1538,self,1.0,0,95,
2025-11-27T08:26:56.880139+00:00,train,1,1539,self,1.0,0,92,
2025-11-27T08:26:56.880259+00:00,train,1,1540,self,1.0,0,99,
2025-11-27T08:26:56.880380+00:00,train,1,1541,self,1.0,0,96,
2025-11-27T08:26:56.880499+00:00,train,1,1542,self,1.0,0,100,
2025-11-27T08:26:56.880619+00:00,train,1,1543,self,1.0,0,93,
2025-11-27T08:26:56.880755+00:00,train,1,1544,self,1.0,0,100,
2025-11-27T08:26:56.880878+00:00,train,1,1545,self,1.0,0,99,
2025-11-27T08:26:56.881001+00:00,train,1,1546,self,1.0,0,100,
2025-11-27T08:26:56.881124+00:00,train,1,1547,self,1.0,0,89,
2025-11-27T08:26:56.881247+00:00,train,1,1548,self,1.0,0,94,
2025-11-27T08:26:56.881370+00:00,train,1,1549,self,1.0,0,93,
2025-11-27T08:26:56.881492+00:00,train,1,1550,self,1.0,0,100,
2025-11-27T08:26:56.881616+00:00,train,1,1551,self,1.0,0,91,
2025-11-27T08:26:56.881814+00:00,train,1,1552,self,1.0,0,100,
2025-11-27T08:26:56.881968+00:00,train,1,1553,self,1.0,0,100,
2025-11-27T08:26:56.882145+00:00,train,1,1554,self,1.0,0,100,
2025-11-27T08:26:56.882315+00:00,train,1,1555,self,1.0,0,87,
2025-11-27T08:26:56.882466+00:00,train,1,1556,self,1.0,0,95,
2025-11-27T08:26:56.882633+00:00,train,1,1557,self,1.0,0,100,
2025-11-27T08:26:56.882821+00:00,train,1,1558,self,1.0,0,100,
2025-11-27T08:26:56.882973+00:00,train,1,1559,self,1.0,0,99,
2025-11-27T08:26:56.883167+00:00,train,1,1560,self,1.0,0,100,
2025-11-27T08:26:56.883319+00:00,train,1,1561,self,1.0,0,97,
2025-11-27T08:26:56.883461+00:00,train,1,1562,self,1.0,0,99,
2025-11-27T08:26:56.883599+00:00,train,1,1563,self,1.0,0,88,
2025-11-27T08:26:56.883751+00:00,train,1,1564,self,1.0,0,91,
2025-11-27T08:26:56.883889+00:00,train,1,1565,self,1.0,0,99,
2025-11-27T08:26:56.884026+00:00,train,1,1566,self,1.0,0,100,
2025-11-27T08:26:56.884163+00:00,train,1,1567,self,1.0,0,79,
2025-11-27T08:26:56.884300+00:00,train,1,1568,self,1.0,0,95,
2025-11-27T08:26:56.884436+00:00,train,1,1569,self,1.0,0,97,
2025-11-27T08:26:56.884570+00:00,train,1,1570,self,1.0,0,98,
2025-11-27T08:26:56.884706+00:00,train,1,1571,self,1.0,0,97,
2025-11-27T08:26:56.884840+00:00,train,1,1572,self,1.0,0,97,
2025-11-27T08:26:56.884975+00:00,train,1,1573,self,1.0,0,74,
2025-11-27T08:26:56.885110+00:00,train,1,1574,self,1.0,0,93,
2025-11-27T08:26:56.885245+00:00,train,1,1575,self,1.0,0,88,
2025-11-27T08:26:56.885379+00:00,train,1,1576,self,1.0,0,92,
2025-11-27T08:26:56.885512+00:00,train,1,1577,self,1.0,0,97,
2025-11-27T08:26:56.885647+00:00,train,1,1578,self,1.0,0,99,
2025-11-27T08:26:56.885782+00:00,train,1,1579,self,1.0,0,93,
2025-11-27T08:26:56.885917+00:00,train,1,1580,self,1.0,0,98,
2025-11-27T08:26:56.886051+00:00,train,1,1581,self,1.0,0,96,
2025-11-27T08:26:56.886186+00:00,train,1,1582,self,1.0,0,98,
